tail.node	head.node	capacity..veh.h.	length..miles.	fftt.min.	Power	B	speed.limit..mph.
1511	7893	99999	0	0.27308	0.9	3.6	NA
1512	7916	99999	0	0.58251	0.9	3.6	NA
1512	31147	99999	0	0.21839	0.9	3.6	NA
1513	40613	99999	0	0.1309	0.9	3.6	NA
1514	31066	99999	0	0.18558	0.9	3.6	NA
1515	7993	99999	0	0.22843	0.9	3.6	NA
1515	31076	99999	0	0.31597	0.9	3.6	NA
1516	7993	99999	0	0.26521	0.9	3.6	NA
1517	8041	99999	0	0.32316	0.9	3.6	NA
1518	8209	99999	0	0.97916	0.9	3.6	NA
1518	19967	99999	0	1.04905	0.9	3.6	NA
1519	8192	99999	0	1.3934	0.9	3.6	NA
1519	8284	99999	0	0.58163	0.9	3.6	NA
1520	54483	99999	0	0.20704	0.9	3.6	NA
1521	8085	99999	0	0.62717	0.9	3.6	NA
1522	54481	99999	0	0.9503	0.9	3.6	NA
1523	7503	99999	0	1.0281	0.9	3.6	NA
1524	31061	99999	0	0.7381	0.9	3.6	NA
1525	31063	99999	0	1.30907	0.9	3.6	NA
1526	31037	99999	0	1.40496	0.9	3.6	NA
1527	40563	99999	0	0.63732	0.9	3.6	NA
1528	40563	99999	0	0.39667	0.9	3.6	NA
1529	40564	99999	0	0.33832	0.9	3.6	NA
1530	7531	99999	0	0.15014	0.9	3.6	NA
1531	7529	99999	0	0.01141	0.9	3.6	NA
1532	7129	99999	0	1.29604	0.9	3.6	NA
1533	30261	99999	0	1.33688	0.9	3.6	NA
1534	30266	99999	0	0.57548	0.9	3.6	NA
1534	30273	99999	0	0.57417	0.9	3.6	NA
1535	6299	99999	0	0.39631	0.9	3.6	NA
1535	6489	99999	0	0.82436	0.9	3.6	NA
1536	6252	99999	0	0.29228	0.9	3.6	NA
1537	40669	99999	0	0.83883	0.9	3.6	NA
1538	6807	99999	0	0.57402	0.9	3.6	NA
1539	30836	99999	0	0.57676	0.9	3.6	NA
1539	30841	99999	0	0.5741	0.9	3.6	NA
1540	7221	99999	0	0.70826	0.9	3.6	NA
1540	40106	99999	0	0.56652	0.9	3.6	NA
1541	7352	99999	0	0.45092	0.9	3.6	NA
1541	30783	99999	0	0.70817	0.9	3.6	NA
1542	31044	99999	0	0.50023	0.9	3.6	NA
1543	7114	99999	0	0.57524	0.9	3.6	NA
1543	30850	99999	0	0.57497	0.9	3.6	NA
1544	6804	99999	0	0.57748	0.9	3.6	NA
1544	6958	99999	0	0.57192	0.9	3.6	NA
1545	6605	99999	0	0.57502	0.9	3.6	NA
1545	30842	99999	0	0.57535	0.9	3.6	NA
1546	6310	99999	0	0.54678	0.9	3.6	NA
1547	6190	99999	0	0.57238	0.9	3.6	NA
1547	6315	99999	0	0.55621	0.9	3.6	NA
1548	6315	99999	0	0.56957	0.9	3.6	NA
1548	6493	99999	0	0.57627	0.9	3.6	NA
1549	30838	99999	0	0.00222	0.9	3.6	NA
1550	7224	99999	0	0.73847	0.9	3.6	NA
1550	30863	99999	0	0.36713	0.9	3.6	NA
1551	7224	99999	0	0.7583	0.9	3.6	NA
1551	7302	99999	0	0.95529	0.9	3.6	NA
1552	6965	99999	0	0.60833	0.9	3.6	NA
1552	30837	99999	0	0.36636	0.9	3.6	NA
1553	6613	99999	0	0.59121	0.9	3.6	NA
1553	30846	99999	0	0.33692	0.9	3.6	NA
1554	6190	99999	0	0.33575	0.9	3.6	NA
1555	40569	99999	0	0.29805	0.9	3.6	NA
1556	40568	99999	0	0.21303	0.9	3.6	NA
1557	40567	99999	0	0.18391	0.9	3.6	NA
1558	40565	99999	0	0.18153	0.9	3.6	NA
1559	7278	99999	0	0.2852	0.9	3.6	NA
1560	40566	99999	0	0.36582	0.9	3.6	NA
1561	30906	99999	0	0.42864	0.9	3.6	NA
1562	40570	99999	0	0.14053	0.9	3.6	NA
1563	40571	99999	0	0.14162	0.9	3.6	NA
1564	6168	99999	0	0.0969	0.9	3.6	NA
1565	30785	99999	0	0.33046	0.9	3.6	NA
1566	30876	99999	0	0.28796	0.9	3.6	NA
1566	30878	99999	0	0.57146	0.9	3.6	NA
1567	30870	99999	0	0.28456	0.9	3.6	NA
1567	30871	99999	0	0.57407	0.9	3.6	NA
1568	30901	99999	0	0.5692	0.9	3.6	NA
1568	30906	99999	0	0.28579	0.9	3.6	NA
1569	40562	99999	0	0.12411	0.9	3.6	NA
1570	40561	99999	0	0.421	0.9	3.6	NA
1571	30918	99999	0	0.43149	0.9	3.6	NA
1572	30871	99999	0	0.42881	0.9	3.6	NA
1572	30914	99999	0	0.45552	0.9	3.6	NA
1573	30878	99999	0	0.43687	0.9	3.6	NA
1573	30889	99999	0	0.42541	0.9	3.6	NA
1574	40560	99999	0	0.75611	0.9	3.6	NA
1575	6514	99999	0	0.58203	0.9	3.6	NA
1575	30880	99999	0	0.54384	0.9	3.6	NA
1576	6628	99999	0	0.68446	0.9	3.6	NA
1576	30874	99999	0	0.57153	0.9	3.6	NA
1577	30918	99999	0	0.57167	0.9	3.6	NA
1578	31052	99999	0	0.56331	0.9	3.6	NA
1579	7308	99999	0	0.66663	0.9	3.6	NA
1580	6821	99999	0	0.57333	0.9	3.6	NA
1580	6980	99999	0	0.58029	0.9	3.6	NA
1581	30883	99999	0	0.31739	0.9	3.6	NA
1582	6343	99999	0	0.40476	0.9	3.6	NA
1583	5968	99999	0	0.57538	0.9	3.6	NA
1584	5821	99999	0	0.57444	0.9	3.6	NA
1584	5874	99999	0	0.57144	0.9	3.6	NA
1585	5775	99999	0	0.49436	0.9	3.6	NA
1585	19542	99999	0	0.5695	0.9	3.6	NA
1586	27436	99999	0	0.64441	0.9	3.6	NA
1587	5570	99999	0	0.58311	0.9	3.6	NA
1587	5626	99999	0	0.89365	0.9	3.6	NA
1588	5713	99999	0	0.57707	0.9	3.6	NA
1588	19906	99999	0	0.33463	0.9	3.6	NA
1588	27468	99999	0	0.58836	0.9	3.6	NA
1589	5878	99999	0	0.57514	0.9	3.6	NA
1589	30821	99999	0	0.57862	0.9	3.6	NA
1590	5968	99999	0	0.94863	0.9	3.6	NA
1590	40572	99999	0	0.88613	0.9	3.6	NA
1591	5943	99999	0	0.43887	0.9	3.6	NA
1592	5820	99999	0	0.86577	0.9	3.6	NA
1592	40572	99999	0	0.71613	0.9	3.6	NA
1593	5734	99999	0	0.29762	0.9	3.6	NA
1594	5570	99999	0	0.84785	0.9	3.6	NA
1595	5595	99999	0	0.26088	0.9	3.6	NA
1595	52640	99999	0	0.62174	0.9	3.6	NA
1596	5752	99999	0	0.46659	0.9	3.6	NA
1597	5820	99999	0	0.30039	0.9	3.6	NA
1598	5943	99999	0	0.28427	0.9	3.6	NA
1599	40574	99999	0	0.33038	0.9	3.6	NA
1600	5768	99999	0	0.08637	0.9	3.6	NA
1601	5556	99999	0	0.53299	0.9	3.6	NA
1602	5716	99999	0	0.80587	0.9	3.6	NA
1602	5764	99999	0	0.54185	0.9	3.6	NA
1603	40573	99999	0	0.34906	0.9	3.6	NA
1604	30806	99999	0	0.61308	0.9	3.6	NA
1605	30806	99999	0	0.57581	0.9	3.6	NA
1606	5648	99999	0	1.18708	0.9	3.6	NA
1606	5764	99999	0	0.84427	0.9	3.6	NA
1607	5556	99999	0	0.9892	0.9	3.6	NA
1607	5593	99999	0	0.58744	0.9	3.6	NA
1608	5301	99999	0	1.1995	0.9	3.6	NA
1608	40673	99999	0	1.12998	0.9	3.6	NA
1609	40671	99999	0	0.69777	0.9	3.6	NA
1610	5778	99999	0	0.73625	0.9	3.6	NA
1610	5860	99999	0	1.39262	0.9	3.6	NA
1611	5974	99999	0	0.58175	0.9	3.6	NA
1611	30807	99999	0	0.6079	0.9	3.6	NA
1611	30811	99999	0	0.67332	0.9	3.6	NA
1612	19356	99999	0	0.55698	0.9	3.6	NA
1613	40670	99999	0	0.46039	0.9	3.6	NA
1614	40671	99999	0	0.79787	0.9	3.6	NA
1615	5297	99999	0	1.24437	0.9	3.6	NA
1615	40674	99999	0	0.72935	0.9	3.6	NA
1616	5539	99999	0	0.83781	0.9	3.6	NA
1617	30218	99999	0	0.84205	0.9	3.6	NA
1618	5979	99999	0	0.91028	0.9	3.6	NA
1618	40670	99999	0	0.75937	0.9	3.6	NA
1619	5979	99999	0	1.28332	0.9	3.6	NA
1620	30216	99999	0	0.90618	0.9	3.6	NA
1621	5571	99999	0	0.79241	0.9	3.6	NA
1622	26909	99999	0	1.59895	0.9	3.6	NA
1622	26922	99999	0	0.30828	0.9	3.6	NA
1623	26906	99999	0	0.61362	0.9	3.6	NA
1624	40676	99999	0	1.0045	0.9	3.6	NA
1625	40675	99999	0	0.60726	0.9	3.6	NA
1626	40677	99999	0	1.53662	0.9	3.6	NA
1627	4893	99999	0	0.96142	0.9	3.6	NA
1627	40581	99999	0	0.88993	0.9	3.6	NA
1628	4893	99999	0	0.39071	0.9	3.6	NA
1628	26084	99999	0	1.11935	0.9	3.6	NA
1628	40582	99999	0	1.09054	0.9	3.6	NA
1629	4780	99999	0	0.88385	0.9	3.6	NA
1630	26725	99999	0	1.42275	0.9	3.6	NA
1631	4922	99999	0	1.14681	0.9	3.6	NA
1631	19371	99999	0	0.47145	0.9	3.6	NA
1631	19372	99999	0	1.31561	0.9	3.6	NA
1632	40582	99999	0	2.59647	0.9	3.6	NA
1633	26895	99999	0	0.4713	0.9	3.6	NA
1634	17786	99999	0	1.10824	0.9	3.6	NA
1635	5218	99999	0	0.51108	0.9	3.6	NA
1636	40599	99999	0	0.32022	0.9	3.6	NA
1637	40226	99999	0	0.64479	0.9	3.6	NA
1638	40577	99999	0	0.47011	0.9	3.6	NA
1639	4505	99999	0	0.91635	0.9	3.6	NA
1639	27350	99999	0	0.45373	0.9	3.6	NA
1640	4453	99999	0	0.57542	0.9	3.6	NA
1640	40576	99999	0	0.56061	0.9	3.6	NA
1641	4357	99999	0	0.57734	0.9	3.6	NA
1642	4264	99999	0	0.61665	0.9	3.6	NA
1643	4289	99999	0	1.34097	0.9	3.6	NA
1644	26927	99999	0	0.97228	0.9	3.6	NA
1644	40665	99999	0	1.36505	0.9	3.6	NA
1645	26927	99999	0	0.83132	0.9	3.6	NA
1645	54874	99999	0	1.28976	0.9	3.6	NA
1646	26975	99999	0	0.48563	0.9	3.6	NA
1647	27115	99999	0	0.49384	0.9	3.6	NA
1647	27128	99999	0	1.00167	0.9	3.6	NA
1648	27111	99999	0	0.62387	0.9	3.6	NA
1648	27114	99999	0	0.70451	0.9	3.6	NA
1649	27124	99999	0	1.25136	0.9	3.6	NA
1649	40663	99999	0	0.79522	0.9	3.6	NA
1650	27052	99999	0	0.59251	0.9	3.6	NA
1650	27110	99999	0	0.88806	0.9	3.6	NA
1651	27074	99999	0	1.33024	0.9	3.6	NA
1651	27111	99999	0	1.25195	0.9	3.6	NA
1651	40662	99999	0	0.79246	0.9	3.6	NA
1652	27055	99999	0	1.01601	0.9	3.6	NA
1652	27083	99999	0	1.2371	0.9	3.6	NA
1653	27069	99999	0	0.45309	0.9	3.6	NA
1654	3695	99999	0	0.48308	0.9	3.6	NA
1655	3742	99999	0	0.41965	0.9	3.6	NA
1655	27057	99999	0	0.65322	0.9	3.6	NA
1656	27058	99999	0	0.47069	0.9	3.6	NA
1657	27060	99999	0	0.44172	0.9	3.6	NA
1658	3771	99999	0	0.61477	0.9	3.6	NA
1658	54861	99999	0	1.45286	0.9	3.6	NA
1659	27117	99999	0	0.89996	0.9	3.6	NA
1660	27123	99999	0	0.38867	0.9	3.6	NA
1661	4139	99999	0	0.91315	0.9	3.6	NA
1661	40664	99999	0	0.34914	0.9	3.6	NA
1662	40665	99999	0	0.47597	0.9	3.6	NA
1663	54839	99999	0	0.56249	0.9	3.6	NA
1664	27329	99999	0	0.28484	0.9	3.6	NA
1665	4464	99999	0	0.80503	0.9	3.6	NA
1666	4374	99999	0	0.63364	0.9	3.6	NA
1667	40105	99999	0	0.75981	0.9	3.6	NA
1667	52884	99999	0	1.00401	0.9	3.6	NA
1668	4374	99999	0	1.49692	0.9	3.6	NA
1668	27325	99999	0	1.33017	0.9	3.6	NA
1669	4186	99999	0	0.49984	0.9	3.6	NA
1669	27326	99999	0	0.5376	0.9	3.6	NA
1670	40579	99999	0	0.78561	0.9	3.6	NA
1671	54839	99999	0	0.86478	0.9	3.6	NA
1672	54848	99999	0	0.60152	0.9	3.6	NA
1673	40578	99999	0	0.53492	0.9	3.6	NA
1673	54848	99999	0	1.19407	0.9	3.6	NA
1674	19987	99999	0	0.30268	0.9	3.6	NA
1675	27034	99999	0	0.40868	0.9	3.6	NA
1676	27034	99999	0	0.79203	0.9	3.6	NA
1677	3771	99999	0	1.11143	0.9	3.6	NA
1677	27035	99999	0	0.86676	0.9	3.6	NA
1678	27035	99999	0	0.46684	0.9	3.6	NA
1679	27042	99999	0	1.45815	0.9	3.6	NA
1680	27042	99999	0	1.08945	0.9	3.6	NA
1681	27091	99999	0	0.41964	0.9	3.6	NA
1682	27092	99999	0	0.69765	0.9	3.6	NA
1683	27094	99999	0	0.53077	0.9	3.6	NA
1684	4186	99999	0	1.24526	0.9	3.6	NA
1684	26969	99999	0	0.97677	0.9	3.6	NA
1685	26080	99999	0	0.86819	0.9	3.6	NA
1686	26642	99999	0	1.15629	0.9	3.6	NA
1687	27050	99999	0	0.65343	0.9	3.6	NA
1688	26667	99999	0	0.58799	0.9	3.6	NA
1689	26642	99999	0	1.00741	0.9	3.6	NA
1690	26075	99999	0	2.26234	0.9	3.6	NA
1690	26770	99999	0	0.97079	0.9	3.6	NA
1691	40580	99999	0	0.74188	0.9	3.6	NA
1692	18895	99999	0	0.98675	0.9	3.6	NA
1692	34536	99999	0	0.78345	0.9	3.6	NA
1693	34504	99999	0	0.65588	0.9	3.6	NA
1693	34537	99999	0	0.46949	0.9	3.6	NA
1694	34380	99999	0	0.81125	0.9	3.6	NA
1694	34504	99999	0	1.39863	0.9	3.6	NA
1695	18824	99999	0	0.57348	0.9	3.6	NA
1696	18826	99999	0	1.08911	0.9	3.6	NA
1696	34757	99999	0	0.8714	0.9	3.6	NA
1697	34750	99999	0	0.86771	0.9	3.6	NA
1697	34752	99999	0	1.02023	0.9	3.6	NA
1698	40519	99999	0	0.88431	0.9	3.6	NA
1699	34750	99999	0	1.17654	0.9	3.6	NA
1700	40513	99999	0	0.98279	0.9	3.6	NA
1701	34380	99999	0	0.98903	0.9	3.6	NA
1702	7943	99999	0	0.72179	0.9	3.6	NA
1703	40512	99999	0	0.49578	0.9	3.6	NA
1704	7943	99999	0	0.5743	0.9	3.6	NA
1705	34534	99999	0	0.49895	0.9	3.6	NA
1706	8061	99999	0	0.57449	0.9	3.6	NA
1706	34534	99999	0	0.57155	0.9	3.6	NA
1707	34540	99999	0	0.43884	0.9	3.6	NA
1708	8450	99999	0	0.76328	0.9	3.6	NA
1709	32188	99999	0	1.1377	0.9	3.6	NA
1710	32247	99999	0	0.66315	0.9	3.6	NA
1710	32254	99999	0	0.85758	0.9	3.6	NA
1710	40518	99999	0	0.56276	0.9	3.6	NA
1711	32188	99999	0	1.12645	0.9	3.6	NA
1711	32247	99999	0	0.71323	0.9	3.6	NA
1712	32242	99999	0	0.80623	0.9	3.6	NA
1713	8370	99999	0	1.21068	0.9	3.6	NA
1714	25186	99999	0	0.57889	0.9	3.6	NA
1715	7953	99999	0	0.46213	0.9	3.6	NA
1716	31552	99999	0	0.06914	0.9	3.6	NA
1717	31556	99999	0	0.56666	0.9	3.6	NA
1717	40514	99999	0	0.55645	0.9	3.6	NA
1718	31600	99999	0	1.06517	0.9	3.6	NA
1718	40514	99999	0	0.56249	0.9	3.6	NA
1719	31592	99999	0	0.50031	0.9	3.6	NA
1720	31606	99999	0	0.59051	0.9	3.6	NA
1721	7874	99999	0	0.02033	0.9	3.6	NA
1722	31560	99999	0	0.0374	0.9	3.6	NA
1723	40522	99999	0	0.246	0.9	3.6	NA
1724	19108	99999	0	1.29059	0.9	3.6	NA
1724	19114	99999	0	0.8072	0.9	3.6	NA
1725	8267	99999	0	1.19982	0.9	3.6	NA
1725	31584	99999	0	0.57459	0.9	3.6	NA
1726	31589	99999	0	0.98986	0.9	3.6	NA
1726	40521	99999	0	0.84209	0.9	3.6	NA
1727	8264	99999	0	0.40787	0.9	3.6	NA
1728	31589	99999	0	0.29588	0.9	3.6	NA
1729	19875	99999	0	0.10487	0.9	3.6	NA
1730	8264	99999	0	0.63514	0.9	3.6	NA
1730	40520	99999	0	0.31447	0.9	3.6	NA
1731	8267	99999	0	0.44385	0.9	3.6	NA
1732	32203	99999	0	1.45714	0.9	3.6	NA
1732	54379	99999	0	0.38102	0.9	3.6	NA
1733	32197	99999	0	1.41649	0.9	3.6	NA
1734	32214	99999	0	0.85535	0.9	3.6	NA
1735	40529	99999	0	0.38065	0.9	3.6	NA
1736	32202	99999	0	0.88	0.9	3.6	NA
1737	30739	99999	0	0.46092	0.9	3.6	NA
1738	32187	99999	0	0.65279	0.9	3.6	NA
1739	8907	99999	0	0.85002	0.9	3.6	NA
1739	40530	99999	0	0.5936	0.9	3.6	NA
1740	8907	99999	0	1.52482	0.9	3.6	NA
1740	8964	99999	0	0.98231	0.9	3.6	NA
1741	8964	99999	0	0.81279	0.9	3.6	NA
1742	32395	99999	0	0.595	0.9	3.6	NA
1743	18844	99999	0	0.79972	0.9	3.6	NA
1743	32074	99999	0	0.51785	0.9	3.6	NA
1743	32398	99999	0	1.39308	0.9	3.6	NA
1744	9141	99999	0	0.90197	0.9	3.6	NA
1744	18853	99999	0	0.93372	0.9	3.6	NA
1745	8956	99999	0	0.98256	0.9	3.6	NA
1745	9063	99999	0	0.57224	0.9	3.6	NA
1746	9063	99999	0	0.5387	0.9	3.6	NA
1746	32251	99999	0	0.78202	0.9	3.6	NA
1746	32259	99999	0	0.65908	0.9	3.6	NA
1747	32066	99999	0	0.25732	0.9	3.6	NA
1748	32417	99999	0	0.42759	0.9	3.6	NA
1749	32080	99999	0	1.62844	0.9	3.6	NA
1749	32261	99999	0	0.8042	0.9	3.6	NA
1750	9139	99999	0	0.58376	0.9	3.6	NA
1750	18840	99999	0	0.9025	0.9	3.6	NA
1750	18841	99999	0	0.62122	0.9	3.6	NA
1751	40519	99999	0	1.68838	0.9	3.6	NA
1752	34767	99999	0	0.48704	0.9	3.6	NA
1753	9168	99999	0	0.60673	0.9	3.6	NA
1754	9168	99999	0	1.6865	0.9	3.6	NA
1754	34736	99999	0	1.26277	0.9	3.6	NA
1755	34801	99999	0	0.73402	0.9	3.6	NA
1756	34805	99999	0	2.26116	0.9	3.6	NA
1756	34818	99999	0	1.4717	0.9	3.6	NA
1756	34829	99999	0	2.0311	0.9	3.6	NA
1757	32420	99999	0	2.06744	0.9	3.6	NA
1757	34807	99999	0	0.23906	0.9	3.6	NA
1758	25252	99999	0	0.71105	0.9	3.6	NA
1758	34827	99999	0	1.61367	0.9	3.6	NA
1759	32417	99999	0	1.12139	0.9	3.6	NA
1759	32434	99999	0	1.10581	0.9	3.6	NA
1760	32390	99999	0	0.72373	0.9	3.6	NA
1761	32394	99999	0	0.63063	0.9	3.6	NA
1761	32412	99999	0	0.81272	0.9	3.6	NA
1762	32387	99999	0	0.56699	0.9	3.6	NA
1763	32433	99999	0	0.70903	0.9	3.6	NA
1764	32390	99999	0	1.7533	0.9	3.6	NA
1764	40460	99999	0	1.03811	0.9	3.6	NA
1765	29827	99999	0	1.15626	0.9	3.6	NA
1765	32434	99999	0	1.87888	0.9	3.6	NA
1765	33293	99999	0	1.5824	0.9	3.6	NA
1766	29827	99999	0	1.12848	0.9	3.6	NA
1766	29885	99999	0	0.70536	0.9	3.6	NA
1766	32440	99999	0	0.97487	0.9	3.6	NA
1767	40457	99999	0	1.18987	0.9	3.6	NA
1768	34826	99999	0	1.70054	0.9	3.6	NA
1768	34843	99999	0	2.1416	0.9	3.6	NA
1768	40456	99999	0	1.60957	0.9	3.6	NA
1769	19781	99999	0	1.46321	0.9	3.6	NA
1769	40456	99999	0	0.65325	0.9	3.6	NA
1770	35286	99999	0	0.65709	0.9	3.6	NA
1770	35291	99999	0	1.18487	0.9	3.6	NA
1771	35286	99999	0	1.35327	0.9	3.6	NA
1772	40458	99999	0	1.40485	0.9	3.6	NA
1773	54566	99999	0	1.07421	0.9	3.6	NA
1774	40459	99999	0	0.54193	0.9	3.6	NA
1775	40464	99999	0	1.47705	0.9	3.6	NA
1776	40458	99999	0	1.75087	0.9	3.6	NA
1777	35283	99999	0	1.19333	0.9	3.6	NA
1777	35289	99999	0	0.18787	0.9	3.6	NA
1778	35291	99999	0	1.22453	0.9	3.6	NA
1778	35293	99999	0	0.9349	0.9	3.6	NA
1779	10254	99999	0	0.5987	0.9	3.6	NA
1779	35283	99999	0	0.63998	0.9	3.6	NA
1780	10254	99999	0	0.66112	0.9	3.6	NA
1780	40461	99999	0	0.55404	0.9	3.6	NA
1781	10050	99999	0	0.83581	0.9	3.6	NA
1782	10050	99999	0	1.51501	0.9	3.6	NA
1782	33295	99999	0	1.11658	0.9	3.6	NA
1783	40461	99999	0	0.97015	0.9	3.6	NA
1784	40463	99999	0	0.31559	0.9	3.6	NA
1785	40462	99999	0	0.40708	0.9	3.6	NA
1786	10459	99999	0	0.57582	0.9	3.6	NA
1786	10500	99999	0	0.57753	0.9	3.6	NA
1787	10463	99999	0	0.583	0.9	3.6	NA
1787	33480	99999	0	0.57609	0.9	3.6	NA
1788	10432	99999	0	0.57596	0.9	3.6	NA
1788	33107	99999	0	0.57518	0.9	3.6	NA
1789	10459	99999	0	0.57602	0.9	3.6	NA
1790	33338	99999	0	0.57837	0.9	3.6	NA
1790	33339	99999	0	0.57652	0.9	3.6	NA
1791	33263	99999	0	0.57852	0.9	3.6	NA
1791	33339	99999	0	0.57305	0.9	3.6	NA
1792	33317	99999	0	0.56022	0.9	3.6	NA
1792	33340	99999	0	0.76686	0.9	3.6	NA
1793	10295	99999	0	0.62698	0.9	3.6	NA
1793	33340	99999	0	0.54905	0.9	3.6	NA
1794	33274	99999	0	1.20226	0.9	3.6	NA
1794	33294	99999	0	0.78018	0.9	3.6	NA
1795	33272	99999	0	0.79363	0.9	3.6	NA
1795	33274	99999	0	1.12882	0.9	3.6	NA
1795	33287	99999	0	1.30489	0.9	3.6	NA
1796	33265	99999	0	0.21526	0.9	3.6	NA
1797	33264	99999	0	1.00482	0.9	3.6	NA
1797	33287	99999	0	1.02002	0.9	3.6	NA
1797	33324	99999	0	0.43793	0.9	3.6	NA
1798	33318	99999	0	0.60006	0.9	3.6	NA
1798	33320	99999	0	0.55655	0.9	3.6	NA
1799	33307	99999	0	0.23181	0.9	3.6	NA
1800	33337	99999	0	0.18254	0.9	3.6	NA
1801	10537	99999	0	0.59854	0.9	3.6	NA
1802	40468	99999	0	0.5648	0.9	3.6	NA
1803	33463	99999	0	0.57471	0.9	3.6	NA
1804	33331	99999	0	0.29411	0.9	3.6	NA
1804	33392	99999	0	0.89898	0.9	3.6	NA
1805	33236	99999	0	0.57417	0.9	3.6	NA
1805	33304	99999	0	0.5822	0.9	3.6	NA
1806	33310	99999	0	0.52415	0.9	3.6	NA
1807	33312	99999	0	0.48686	0.9	3.6	NA
1808	33285	99999	0	0.07155	0.9	3.6	NA
1809	10282	99999	0	1.73139	0.9	3.6	NA
1809	33089	99999	0	0.22905	0.9	3.6	NA
1809	33130	99999	0	0.85009	0.9	3.6	NA
1810	40467	99999	0	1.21504	0.9	3.6	NA
1811	40466	99999	0	0.37517	0.9	3.6	NA
1812	32430	99999	0	0.75033	0.9	3.6	NA
1812	40465	99999	0	0.29474	0.9	3.6	NA
1813	9649	99999	0	0.84117	0.9	3.6	NA
1813	9719	99999	0	0.75777	0.9	3.6	NA
1814	9719	99999	0	0.59696	0.9	3.6	NA
1815	32383	99999	0	0.65625	0.9	3.6	NA
1816	33188	99999	0	0.76186	0.9	3.6	NA
1816	33218	99999	0	0.98013	0.9	3.6	NA
1817	33130	99999	0	0.71662	0.9	3.6	NA
1817	33134	99999	0	0.43918	0.9	3.6	NA
1818	33236	99999	0	0.72718	0.9	3.6	NA
1818	33248	99999	0	0.87373	0.9	3.6	NA
1819	33248	99999	0	0.89631	0.9	3.6	NA
1819	33391	99999	0	0.55945	0.9	3.6	NA
1819	40469	99999	0	0.64566	0.9	3.6	NA
1820	10455	99999	0	0.28919	0.9	3.6	NA
1821	33388	99999	0	0.19654	0.9	3.6	NA
1822	33108	99999	0	0.58036	0.9	3.6	NA
1822	33246	99999	0	1.16907	0.9	3.6	NA
1823	33105	99999	0	0.06965	0.9	3.6	NA
1823	33108	99999	0	1.21927	0.9	3.6	NA
1824	10288	99999	0	0.87395	0.9	3.6	NA
1825	33239	99999	0	0.77632	0.9	3.6	NA
1825	33242	99999	0	0.54547	0.9	3.6	NA
1825	40470	99999	0	0.84382	0.9	3.6	NA
1826	33239	99999	0	0.42839	0.9	3.6	NA
1827	33131	99999	0	0.25804	0.9	3.6	NA
1828	40470	99999	0	0.64101	0.9	3.6	NA
1829	33215	99999	0	0.42203	0.9	3.6	NA
1830	10083	99999	0	0.58503	0.9	3.6	NA
1830	33189	99999	0	0.59952	0.9	3.6	NA
1831	10039	99999	0	0.58045	0.9	3.6	NA
1831	10111	99999	0	0.61812	0.9	3.6	NA
1831	33189	99999	0	0.6123	0.9	3.6	NA
1832	33220	99999	0	0.13819	0.9	3.6	NA
1833	33201	99999	0	0.27548	0.9	3.6	NA
1834	10039	99999	0	1.00306	0.9	3.6	NA
1834	33198	99999	0	0.63985	0.9	3.6	NA
1835	10040	99999	0	1.05445	0.9	3.6	NA
1836	9726	99999	0	0.16661	0.9	3.6	NA
1836	32363	99999	0	0.832	0.9	3.6	NA
1837	32382	99999	0	0.37913	0.9	3.6	NA
1838	32364	99999	0	0.2669	0.9	3.6	NA
1838	32374	99999	0	0.38154	0.9	3.6	NA
1839	19000	99999	0	0.9603	0.9	3.6	NA
1839	32068	99999	0	1.11037	0.9	3.6	NA
1840	9421	99999	0	0.25194	0.9	3.6	NA
1840	32391	99999	0	0.84984	0.9	3.6	NA
1841	32403	99999	0	0.6066	0.9	3.6	NA
1842	32327	99999	0	0.0694	0.9	3.6	NA
1843	32325	99999	0	0.48163	0.9	3.6	NA
1844	40532	99999	0	0.29544	0.9	3.6	NA
1845	9108	99999	0	0.67249	0.9	3.6	NA
1846	32064	99999	0	0.54497	0.9	3.6	NA
1846	32404	99999	0	0.93515	0.9	3.6	NA
1847	40531	99999	0	0.46507	0.9	3.6	NA
1848	8965	99999	0	0.62832	0.9	3.6	NA
1849	8856	99999	0	0.52777	0.9	3.6	NA
1849	8965	99999	0	0.60072	0.9	3.6	NA
1850	8909	99999	0	0.55046	0.9	3.6	NA
1851	32175	99999	0	0.55959	0.9	3.6	NA
1852	40533	99999	0	0.25183	0.9	3.6	NA
1853	8909	99999	0	0.25415	0.9	3.6	NA
1854	8789	99999	0	0.24671	0.9	3.6	NA
1855	8864	99999	0	0.58255	0.9	3.6	NA
1856	18864	99999	0	0.58197	0.9	3.6	NA
1856	32081	99999	0	0.56492	0.9	3.6	NA
1856	32222	99999	0	0.61613	0.9	3.6	NA
1857	32226	99999	0	0.58326	0.9	3.6	NA
1858	32219	99999	0	0.43396	0.9	3.6	NA
1859	32199	99999	0	0.36948	0.9	3.6	NA
1860	8615	99999	0	0.44795	0.9	3.6	NA
1861	8615	99999	0	0.42089	0.9	3.6	NA
1861	18868	99999	0	0.58361	0.9	3.6	NA
1862	8519	99999	0	0.39708	0.9	3.6	NA
1863	8519	99999	0	0.46992	0.9	3.6	NA
1864	40528	99999	0	0.69414	0.9	3.6	NA
1865	32203	99999	0	0.66421	0.9	3.6	NA
1865	40527	99999	0	0.58916	0.9	3.6	NA
1866	8432	99999	0	0.21683	0.9	3.6	NA
